DayOfYear,Hour,Minute,Out_Temp_C,Out_RH_pct,Mixer_Inlet_Flow_kg_s,Mixed_Air_Flow_kg_s,CC_Out_Flow_kg_s,HC_Out_Flow_kg_s,Fan_Out_Flow_kg_s,SPACE1-1_Temp_C,SPACE1-1_RH_pct,SPACE1-1_VAV_Flow_kg_s,SPACE2-1_Temp_C,SPACE2-1_RH_pct,SPACE2-1_VAV_Flow_kg_s,SPACE3-1_Temp_C,SPACE3-1_RH_pct,SPACE3-1_VAV_Flow_kg_s,SPACE4-1_Temp_C,SPACE4-1_RH_pct,SPACE4-1_VAV_Flow_kg_s,SPACE5-1_Temp_C,SPACE5-1_RH_pct,SPACE5-1_VAV_Flow_kg_s
182,0,16,17.15,89.25,4.5,4.5,4.5,4.5,4.5,21.29,63.03,0.9,19.78,69.44,0.9,21.3,63.03,0.9,19.78,69.44,0.9,22.02,62.34,0.9
182,0,33,17.1,88.5,4.5,4.5,4.5,4.5,4.5,21.11,62.42,0.9,18.98,71.14,0.9,21.11,62.42,0.9,18.98,71.13,0.9,21.19,62.93,0.9
182,0,52,17.05,87.75,4.5,4.5,4.5,4.5,4.5,21.1,61.93,0.9,18.72,71.73,0.9,21.1,61.93,0.9,18.72,71.73,0.9,21.11,62.32,0.9
182,1,0,17.0,87.0,4.5,4.5,4.5,4.5,4.5,21.1,61.6,0.9,18.59,71.85,0.9,21.1,61.6,0.9,18.59,71.85,0.9,21.1,61.88,0.9
182,1,15,16.93,87.0,4.5,4.5,4.5,4.5,4.5,21.1,61.33,0.9,18.47,72.13,0.9,21.1,61.33,0.9,18.47,72.12,0.9,21.1,61.45,0.9
182,1,30,16.85,87.0,4.5,4.5,4.5,4.5,4.5,21.08,61.31,0.9,18.39,72.42,0.9,21.07,61.35,0.9,18.39,72.42,0.9,21.1,61.27,0.9
182,1,45,16.77,87.0,4.5,4.5,4.5,4.5,4.5,21.03,61.4,0.9,18.33,72.59,0.9,21.01,61.46,0.9,18.33,72.59,0.9,21.1,61.17,0.9
182,2,0,16.7,87.0,4.5,4.5,4.5,4.5,4.5,20.99,61.47,0.9,18.28,72.67,0.9,20.97,61.54,0.9,18.28,72.67,0.9,21.1,61.08,0.9
182,2,15,16.62,87.0,4.5,4.5,4.5,4.5,4.5,20.95,61.5,0.9,18.24,72.71,0.9,20.93,61.58,0.9,18.24,72.71,0.9,21.1,60.98,0.9
182,2,30,16.55,87.0,4.5,4.5,4.5,4.5,4.5,20.92,61.52,0.9,18.22,72.72,0.9,20.89,61.6,0.9,18.22,72.72,0.9,21.1,60.87,0.9
182,2,45,16.47,87.0,4.5,4.5,4.5,4.5,4.5,20.89,61.51,0.9,18.19,72.69,0.9,20.87,61.6,0.9,18.19,72.69,0.9,21.1,60.76,0.9
182,3,0,16.4,87.0,4.5,4.5,4.5,4.5,4.5,20.86,61.5,0.9,18.18,72.65,0.9,20.84,61.58,0.9,18.18,72.65,0.9,21.1,60.66,0.9
182,3,15,16.32,87.75,4.5,4.5,4.5,4.5,4.5,20.84,61.75,0.9,18.16,73.01,0.9,20.82,61.84,0.9,18.16,73.01,0.9,21.1,60.76,0.9
182,3,30,16.25,88.5,4.5,4.5,4.5,4.5,4.5,20.83,62.16,0.9,18.15,73.5,0.9,20.8,62.25,0.9,18.15,73.5,0.9,21.1,61.04,0.9
182,3,45,16.18,89.25,4.5,4.5,4.5,4.5,4.5,20.81,62.59,0.9,18.14,73.97,0.9,20.79,62.67,0.9,18.14,73.97,0.9,21.1,61.39,0.9
182,4,0,16.1,90.0,4.5,4.5,4.5,4.5,4.5,20.8,62.99,0.9,18.13,74.42,0.9,20.77,63.08,0.9,18.13,74.42,0.9,21.1,61.74,0.9
182,4,15,16.1,90.0,4.5,4.5,4.5,4.5,4.5,20.79,63.17,0.9,18.12,74.54,0.9,20.76,63.25,0.9,18.12,74.54,0.9,21.1,61.94,0.9
182,4,30,16.1,90.0,4.5,4.5,4.5,4.5,4.5,20.79,63.14,0.9,18.13,74.49,0.9,20.78,63.21,0.9,18.13,74.5,0.9,21.1,61.98,0.9
182,4,45,16.1,90.0,4.5,4.5,4.5,4.5,4.5,20.81,63.06,0.9,18.14,74.43,0.9,20.8,63.11,0.9,18.13,74.45,0.9,21.1,61.96,0.9
182,5,0,16.1,90.0,4.5,4.5,4.5,4.5,4.5,20.83,62.98,0.9,18.15,74.39,0.9,20.82,63.03,0.9,18.14,74.41,0.9,21.1,61.95,0.9
182,5,15,16.1,90.75,4.5,4.5,4.5,4.5,4.5,20.85,63.17,0.9,18.16,74.75,0.9,20.83,63.22,0.9,18.16,74.77,0.9,21.1,62.13,0.9
182,5,30,16.1,91.5,4.5,4.5,4.5,4.5,4.5,20.87,63.53,0.9,18.17,75.25,0.9,20.85,63.59,0.9,18.17,75.27,0.9,21.1,62.52,0.9
182,5,45,16.1,92.25,4.5,4.5,4.5,4.5,4.5,20.92,63.81,0.9,18.21,75.6,0.9,20.92,63.81,0.9,18.19,75.67,0.9,21.1,62.96,0.9
182,6,0,16.1,93.0,4.5,4.5,4.5,4.5,4.5,20.98,64.01,0.9,18.26,75.86,0.9,21.01,63.9,0.9,18.23,76.01,0.9,21.1,63.41,0.9
182,6,15,16.1,93.0,4.5,4.5,4.5,4.5,4.5,21.05,63.9,0.9,18.32,75.7,0.9,21.06,63.84,0.9,18.27,75.93,0.9,21.1,63.66,0.9
182,6,30,16.1,93.0,4.5,4.5,4.5,4.5,4.5,21.08,63.77,0.9,18.38,75.37,0.9,21.09,63.75,0.9,18.31,75.7,0.9,21.1,63.72,0.9
182,6,45,16.1,93.0,4.5,4.5,4.5,4.5,4.5,21.09,63.7,0.9,18.43,75.12,0.9,21.1,63.69,0.9,18.35,75.5,0.9,21.1,63.71,0.9
182,7,0,16.1,93.0,4.5,4.5,4.5,4.5,4.5,21.1,63.68,0.9,18.48,74.91,0.9,21.1,63.68,0.9,18.39,75.33,0.9,21.1,63.7,0.9
182,7,15,16.25,93.0,4.5,4.5,4.5,4.5,4.5,21.1,63.77,0.9,18.52,74.83,0.9,21.1,63.77,0.9,18.43,75.28,0.9,21.1,63.76,0.9
182,7,30,16.4,93.0,4.5,4.5,4.5,4.5,4.5,21.1,63.92,0.9,18.57,74.8,0.9,21.1,63.92,0.9,18.47,75.28,0.9,21.1,63.89,0.9
182,7,45,16.55,93.0,4.5,4.5,4.5,4.5,4.5,21.1,64.07,0.9,18.62,74.75,0.9,21.1,64.07,0.9,18.51,75.26,0.9,21.1,64.05,0.9
182,8,0,16.7,93.0,4.5,4.5,4.5,4.5,4.5,21.1,64.21,0.9,18.67,74.68,0.9,21.1,64.21,0.9,18.55,75.22,0.9,21.1,64.19,0.9
182,8,15,16.82,92.25,4.5,4.5,4.5,4.5,4.5,21.1,64.1,0.9,18.72,74.23,0.9,21.1,64.1,0.9,18.59,74.81,0.9,21.1,64.14,0.9
182,8,30,16.95,91.5,4.5,4.5,4.5,4.5,4.5,21.1,63.83,0.9,18.77,73.67,0.9,21.1,63.83,0.9,18.64,74.27,0.9,21.1,63.93,0.9
182,8,45,17.07,90.75,4.5,4.5,4.5,4.5,4.5,21.1,63.55,0.9,18.81,73.16,0.9,21.1,63.55,0.9,18.68,73.77,0.9,21.1,63.65,0.9
182,9,0,17.2,90.0,4.5,4.5,4.5,4.5,4.5,21.1,63.29,0.9,18.85,72.7,0.9,21.1,63.29,0.9,18.72,73.31,0.9,21.1,63.39,0.9
182,9,15,17.35,89.25,4.5,4.5,4.5,4.5,4.5,21.1,63.07,0.9,18.89,72.27,0.9,21.1,63.07,0.9,18.75,72.89,0.9,21.1,63.15,0.9
182,9,30,17.5,88.5,4.5,4.5,4.5,4.5,4.5,21.1,62.87,0.9,18.93,71.87,0.9,21.1,62.87,0.9,18.79,72.49,0.9,21.1,62.94,0.9
182,9,45,17.65,87.75,4.5,4.5,4.5,4.5,4.5,21.1,62.68,0.9,18.97,71.47,0.9,21.1,62.68,0.9,18.83,72.09,0.9,21.1,62.75,0.9
182,10,0,17.8,87.0,4.5,4.5,4.5,4.5,4.5,21.1,62.5,0.9,19.01,71.08,0.9,21.1,62.5,0.9,18.87,71.7,0.9,21.1,62.56,0.9
182,10,15,17.93,87.0,4.5,4.5,4.5,4.5,4.5,21.1,62.54,0.9,19.05,71.01,0.9,21.1,62.54,0.9,18.91,71.63,0.9,21.1,62.55,0.9
182,10,30,18.05,87.0,4.5,4.5,4.5,4.5,4.5,21.1,62.7,0.9,19.09,71.05,0.9,21.1,62.7,0.9,18.95,71.67,0.9,21.1,62.67,0.9
182,10,45,18.18,87.0,4.5,4.5,4.5,4.5,4.5,21.1,62.88,0.9,19.11,71.14,0.9,21.1,62.88,0.9,18.98,71.73,0.9,21.1,62.85,0.9
182,11,0,18.3,87.0,4.5,4.5,4.5,4.5,4.5,21.1,63.05,0.9,19.12,71.26,0.9,21.1,63.05,0.9,19.0,71.81,0.9,21.1,63.03,0.9
182,11,15,18.3,87.0,4.5,4.5,4.5,4.5,4.5,21.1,63.11,0.9,19.13,71.26,0.9,21.1,63.11,0.9,19.02,71.76,0.9,21.1,63.12,0.9
182,11,30,18.3,87.0,4.5,4.5,4.5,4.5,4.5,21.1,63.1,0.9,19.13,71.24,0.9,21.1,63.1,0.9,19.03,71.69,0.9,21.1,63.13,0.9
182,11,45,18.3,87.0,4.5,4.5,4.5,4.5,4.5,21.1,63.1,0.9,19.14,71.22,0.9,21.1,63.1,0.9,19.05,71.61,0.9,21.1,63.13,0.9
182,12,0,18.3,87.0,4.5,4.5,4.5,4.5,4.5,21.1,63.09,0.9,19.14,71.2,0.9,21.1,63.09,0.9,19.07,71.54,0.9,21.1,63.12,0.9
182,12,15,18.45,86.25,4.5,4.5,4.5,4.5,4.5,21.1,63.0,0.9,19.15,71.05,0.9,21.1,63.0,0.9,19.08,71.33,0.9,21.1,63.05,0.9
182,12,30,18.6,85.5,4.5,4.5,4.5,4.5,4.5,21.1,62.86,0.9,19.15,70.87,0.9,21.1,62.86,0.9,19.1,71.09,0.9,21.1,62.92,0.9
182,12,45,18.75,84.75,4.5,4.5,4.5,4.5,4.5,21.1,62.72,0.9,19.14,70.75,0.9,21.1,62.72,0.9,19.11,70.9,0.9,21.1,62.79,0.9
182,13,0,18.9,84.0,4.5,4.5,4.5,4.5,4.5,21.1,62.6,0.9,19.13,70.66,0.9,21.1,62.6,0.9,19.12,70.73,0.9,21.1,62.66,0.9
182,13,15,18.62,85.5,4.5,4.5,4.5,4.5,4.5,21.1,62.73,0.9,19.12,70.94,0.9,21.1,62.73,0.9,19.12,70.95,0.9,21.1,62.72,0.9
182,13,30,18.35,87.0,4.5,4.5,4.5,4.5,4.5,21.1,63.03,0.9,19.1,71.39,0.9,21.1,63.03,0.9,19.12,71.33,0.9,21.1,62.97,0.9
182,13,45,18.08,88.5,4.5,4.5,4.5,4.5,4.5,21.1,63.38,0.9,19.09,71.86,0.9,21.1,63.38,0.9,19.12,71.73,0.9,21.1,63.3,0.9
182,14,0,17.8,90.0,4.5,4.5,4.5,4.5,4.5,21.1,63.75,0.9,19.07,72.35,0.9,21.1,63.75,0.9,19.12,72.14,0.9,21.1,63.67,0.9
182,14,15,17.8,90.0,4.5,4.5,4.5,4.5,4.5,21.1,63.9,0.9,19.06,72.51,0.9,21.1,63.9,0.9,19.12,72.22,0.9,21.1,63.87,0.9
182,14,30,17.8,90.0,4.5,4.5,4.5,4.5,4.5,21.1,63.9,0.9,19.04,72.54,0.9,21.1,63.9,0.9,19.12,72.18,0.9,21.1,63.92,0.9
182,14,45,17.8,90.0,4.5,4.5,4.5,4.5,4.5,21.1,63.87,0.9,19.0,72.73,0.9,21.1,63.87,0.9,19.08,72.34,0.9,21.1,63.91,0.9
182,15,0,17.8,90.0,4.5,4.5,4.5,4.5,4.5,21.1,63.87,0.9,18.94,73.01,0.9,21.1,63.87,0.9,19.02,72.65,0.9,21.1,63.9,0.9
182,15,15,17.38,91.75,4.5,4.5,4.5,4.5,4.5,21.1,64.12,0.9,18.86,73.72,0.9,21.1,64.12,0.9,18.93,73.4,0.9,21.1,64.08,0.9
182,15,30,16.95,93.5,4.5,4.5,4.5,4.5,4.5,21.1,64.56,0.9,18.77,74.67,0.9,21.1,64.56,0.9,18.83,74.42,0.9,21.1,64.46,0.9
182,15,45,16.53,95.25,4.5,4.5,4.5,4.5,4.5,21.1,65.09,0.9,18.71,75.61,0.9,21.1,65.09,0.9,18.75,75.38,0.9,21.1,64.96,0.9
182,16,0,16.1,97.0,4.5,4.5,4.5,4.5,4.5,21.1,65.68,0.9,18.65,76.54,0.9,21.1,65.68,0.9,18.7,76.33,0.9,21.1,65.53,0.9
182,16,15,15.98,97.75,4.5,4.5,4.5,4.5,4.5,21.1,66.1,0.9,18.61,77.2,0.9,21.1,66.1,0.9,18.65,76.99,0.9,21.1,65.99,0.9
182,16,30,15.85,98.5,4.5,4.5,4.5,4.5,4.5,21.1,66.42,0.9,18.57,77.76,0.9,21.1,66.42,0.9,18.61,77.56,0.9,21.1,66.34,0.9
182,16,45,15.72,99.25,4.5,4.5,4.5,4.5,4.5,21.1,66.75,0.9,18.53,78.33,0.9,21.1,66.75,0.9,18.58,78.12,0.9,21.1,66.67,0.9
182,17,0,15.6,100.0,4.5,4.5,4.5,4.5,4.5,21.1,67.1,0.9,18.5,78.91,0.9,21.1,67.1,0.9,18.55,78.68,0.9,21.1,67.01,0.9
182,17,15,15.72,100.0,4.5,4.5,4.5,4.5,4.5,21.1,67.27,0.9,18.48,79.17,0.9,21.1,67.27,0.9,18.53,78.89,0.9,21.1,67.23,0.9
182,17,30,15.85,100.0,4.5,4.5,4.5,4.5,4.5,21.1,67.31,0.9,18.46,79.29,0.9,21.1,67.31,0.9,18.52,78.96,0.9,21.1,67.31,0.9
182,17,45,15.98,100.0,4.5,4.5,4.5,4.5,4.5,21.1,67.33,0.9,18.43,79.46,0.9,21.1,67.33,0.9,18.5,79.09,0.9,21.1,67.34,0.9
182,18,0,16.1,100.0,4.5,4.5,4.5,4.5,4.5,21.1,67.35,0.9,18.4,79.64,0.9,21.1,67.35,0.9,18.47,79.27,0.9,21.1,67.36,0.9
182,18,15,16.1,100.0,4.5,4.5,4.5,4.5,4.5,21.1,67.37,0.9,18.37,79.81,0.9,21.1,67.37,0.9,18.44,79.44,0.9,21.1,67.38,0.9
182,18,30,16.1,100.0,4.5,4.5,4.5,4.5,4.5,21.1,67.37,0.9,18.34,79.96,0.9,21.1,67.39,0.9,18.41,79.6,0.9,21.1,67.39,0.9
182,18,45,16.1,100.0,4.5,4.5,4.5,4.5,4.5,21.1,67.39,0.9,18.31,80.12,0.9,21.07,67.51,0.9,18.39,79.72,0.9,21.1,67.39,0.9
182,19,0,16.1,100.0,4.5,4.5,4.5,4.5,4.5,21.06,67.53,0.9,18.28,80.27,0.9,21.02,67.69,0.9,18.37,79.81,0.9,21.1,67.39,0.9
182,19,15,16.1,100.0,4.5,4.5,4.5,4.5,4.5,21.01,67.74,0.9,18.25,80.41,0.9,20.98,67.88,0.9,18.34,79.96,0.9,21.1,67.39,0.9
182,19,30,16.1,100.0,4.5,4.5,4.5,4.5,4.5,20.95,68.0,0.9,18.21,80.59,0.9,20.92,68.12,0.9,18.27,80.32,0.9,21.1,67.39,0.9
182,19,45,16.1,100.0,4.5,4.5,4.5,4.5,4.5,20.91,68.19,0.9,18.19,80.72,0.9,20.88,68.31,0.9,18.22,80.54,0.9,21.1,67.39,0.9
182,20,0,16.1,100.0,4.5,4.5,4.5,4.5,4.5,20.87,68.32,0.9,18.17,80.81,0.9,20.85,68.43,0.9,18.2,80.67,0.9,21.1,67.4,0.9
182,20,15,16.1,100.0,4.5,4.5,4.5,4.5,4.5,20.85,68.42,0.9,18.16,80.88,0.9,20.82,68.54,0.9,18.18,80.77,0.9,21.1,67.41,0.9
182,20,30,16.1,100.0,4.5,4.5,4.5,4.5,4.5,20.83,68.5,0.9,18.14,80.94,0.9,20.8,68.61,0.9,18.16,80.85,0.9,21.1,67.41,0.9
182,20,45,16.1,100.0,4.5,4.5,4.5,4.5,4.5,20.81,68.57,0.9,18.14,80.98,0.9,20.79,68.68,0.9,18.15,80.92,0.9,21.1,67.4,0.9
182,21,0,16.1,100.0,4.5,4.5,4.5,4.5,4.5,20.8,68.62,0.9,18.13,81.02,0.9,20.78,68.73,0.9,18.14,80.97,0.9,21.1,67.4,0.9
182,21,15,16.38,97.5,4.5,4.5,4.5,4.5,4.5,20.8,67.95,0.9,18.12,80.0,0.9,20.77,68.06,0.9,18.13,79.96,0.9,21.1,66.88,0.9
182,21,30,16.65,95.0,4.5,4.5,4.5,4.5,4.5,20.8,66.88,0.9,18.12,78.67,0.9,20.77,66.98,0.9,18.13,78.63,0.9,21.1,65.96,0.9
182,21,45,16.92,92.5,4.5,4.5,4.5,4.5,4.5,20.8,65.76,0.9,18.12,77.4,0.9,20.77,65.86,0.9,18.13,77.37,0.9,21.1,64.89,0.9
182,22,0,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.72,0.9,18.13,76.21,0.9,20.78,64.82,0.9,18.13,76.19,0.9,21.1,63.86,0.9
182,22,15,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.34,0.9,18.13,75.97,0.9,20.78,64.45,0.9,18.13,75.95,0.9,21.1,63.33,0.9
182,22,30,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.36,0.9,18.12,76.04,0.9,20.78,64.46,0.9,18.13,76.03,0.9,21.1,63.21,0.9
182,22,45,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.41,0.9,18.12,76.07,0.9,20.78,64.52,0.9,18.13,76.06,0.9,21.1,63.24,0.9
182,23,0,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.42,0.9,18.12,76.05,0.9,20.78,64.52,0.9,18.13,76.04,0.9,21.1,63.27,0.9
182,23,15,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.4,0.9,18.12,76.04,0.9,20.77,64.5,0.9,18.13,76.04,0.9,21.1,63.26,0.9
182,23,30,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.39,0.9,18.12,76.05,0.9,20.78,64.49,0.9,18.13,76.04,0.9,21.1,63.24,0.9
182,23,45,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.39,0.9,18.12,76.05,0.9,20.78,64.49,0.9,18.12,76.04,0.9,21.1,63.24,0.9
182,24,0,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.39,0.9,18.12,76.05,0.9,20.78,64.49,0.9,18.12,76.04,0.9,21.1,63.24,0.9
183,0,15,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.4,0.9,18.12,76.05,0.9,20.78,64.5,0.9,18.12,76.05,0.9,21.1,63.25,0.9
183,0,30,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.4,0.9,18.12,76.05,0.9,20.78,64.5,0.9,18.12,76.05,0.9,21.1,63.25,0.9
183,0,45,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.4,0.9,18.12,76.05,0.9,20.78,64.5,0.9,18.12,76.05,0.9,21.1,63.25,0.9
183,1,0,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.39,0.9,18.12,76.05,0.9,20.78,64.49,0.9,18.12,76.05,0.9,21.1,63.25,0.9
183,1,15,17.2,90.75,4.5,4.5,4.5,4.5,4.5,20.8,64.62,0.9,18.12,76.4,0.9,20.78,64.72,0.9,18.12,76.4,0.9,21.1,63.41,0.9
183,1,30,17.2,91.5,4.5,4.5,4.5,4.5,4.5,20.8,65.01,0.9,18.12,76.88,0.9,20.78,65.11,0.9,18.12,76.88,0.9,21.1,63.74,0.9
183,1,45,17.2,92.25,4.5,4.5,4.5,4.5,4.5,20.8,65.4,0.9,18.12,77.33,0.9,20.78,65.51,0.9,18.12,77.33,0.9,21.1,64.12,0.9
183,2,0,17.2,93.0,4.5,4.5,4.5,4.5,4.5,20.8,65.78,0.9,18.12,77.76,0.9,20.78,65.88,0.9,18.12,77.76,0.9,21.1,64.49,0.9
183,2,15,17.2,92.25,4.5,4.5,4.5,4.5,4.5,20.8,65.69,0.9,18.12,77.51,0.9,20.78,65.79,0.9,18.12,77.51,0.9,21.1,64.52,0.9
183,2,30,17.2,91.5,4.5,4.5,4.5,4.5,4.5,20.8,65.31,0.9,18.12,77.02,0.9,20.78,65.41,0.9,18.12,77.02,0.9,21.1,64.25,0.9
183,2,45,17.2,90.75,4.5,4.5,4.5,4.5,4.5,20.8,64.89,0.9,18.12,76.55,0.9,20.78,64.99,0.9,18.12,76.55,0.9,21.1,63.86,0.9
183,3,0,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.51,0.9,18.12,76.11,0.9,20.78,64.61,0.9,18.12,76.11,0.9,21.1,63.46,0.9
183,3,15,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.37,0.9,18.12,76.02,0.9,20.78,64.47,0.9,18.12,76.02,0.9,21.1,63.27,0.9
183,3,30,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.38,0.9,18.12,76.05,0.9,20.78,64.49,0.9,18.12,76.05,0.9,21.1,63.23,0.9
183,3,45,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.41,0.9,18.12,76.06,0.9,20.77,64.51,0.9,18.12,76.06,0.9,21.1,63.25,0.9
183,4,0,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.42,0.9,18.12,76.06,0.9,20.77,64.52,0.9,18.12,76.06,0.9,21.1,63.26,0.9
183,4,15,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.8,64.42,0.9,18.12,76.06,0.9,20.77,64.53,0.9,18.12,76.06,0.9,21.1,63.27,0.9
183,4,30,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.81,64.36,0.9,18.14,75.98,0.9,20.81,64.38,0.9,18.13,76.01,0.9,21.1,63.27,0.9
183,4,45,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.84,64.24,0.9,18.17,75.82,0.9,20.88,64.1,0.9,18.15,75.93,0.9,21.1,63.26,0.9
183,5,0,17.2,90.0,4.5,4.5,4.5,4.5,4.5,20.88,64.09,0.9,18.21,75.65,0.9,20.96,63.8,0.9,18.17,75.83,0.9,21.1,63.26,0.9
183,5,15,17.35,89.25,4.5,4.5,4.5,4.5,4.5,20.92,63.78,0.9,18.24,75.3,0.9,21.01,63.43,0.9,18.2,75.51,0.9,21.1,63.16,0.9
183,5,30,17.5,88.5,4.5,4.5,4.5,4.5,4.5,20.98,63.38,0.9,18.27,74.89,0.9,21.07,63.03,0.9,18.22,75.13,0.9,21.1,62.98,0.9
183,5,45,17.65,87.75,4.5,4.5,4.5,4.5,4.5,21.03,62.95,0.9,18.31,74.47,0.9,21.09,62.75,0.9,18.26,74.74,0.9,21.1,62.79,0.9
183,6,0,17.8,87.0,4.5,4.5,4.5,4.5,4.5,21.08,62.61,0.9,18.36,74.04,0.9,21.1,62.54,0.9,18.29,74.36,0.9,21.1,62.6,0.9
183,6,15,17.8,87.0,4.5,4.5,4.5,4.5,4.5,21.09,62.5,0.9,18.41,73.78,0.9,21.1,62.47,0.9,18.33,74.15,0.9,21.1,62.51,0.9
183,6,30,17.8,87.0,4.5,4.5,4.5,4.5,4.5,21.1,62.48,0.9,18.46,73.57,0.9,21.1,62.47,0.9,18.37,73.98,0.9,21.1,62.5,0.9
183,6,45,17.8,87.0,4.5,4.5,4.5,4.5,4.5,21.1,62.48,0.9,18.51,73.35,0.9,21.1,62.47,0.9,18.41,73.8,0.9,21.1,62.5,0.9
183,7,0,17.8,87.0,4.5,4.5,4.5,4.5,4.5,21.1,62.48,0.9,18.56,73.11,0.9,21.1,62.47,0.9,18.45,73.61,0.9,21.1,62.51,0.9
183,7,15,17.93,85.5,4.5,4.5,4.5,4.5,4.5,21.1,62.12,0.9,18.61,72.34,0.9,21.1,62.12,0.9,18.49,72.87,0.9,21.1,62.24,0.9
183,7,30,18.05,84.0,4.5,4.5,4.5,4.5,4.5,21.1,61.55,0.9,18.67,71.4,0.9,21.1,61.55,0.9,18.54,71.96,0.9,21.1,61.74,0.9
183,7,45,18.18,82.5,4.5,4.5,4.5,4.5,4.5,21.1,60.95,0.9,18.72,70.49,0.9,21.1,60.95,0.9,18.59,71.09,0.9,21.1,61.16,0.9
183,8,0,18.3,81.0,4.5,4.5,4.5,4.5,4.5,21.1,60.39,0.9,18.77,69.61,0.9,21.1,60.39,0.9,18.63,70.24,0.9,21.1,60.58,0.9
183,8,15,18.58,79.75,4.5,4.5,4.5,4.5,4.5,21.1,60.07,0.9,18.83,69.08,0.9,21.1,60.07,0.9,18.68,69.73,0.9,21.1,60.21,0.9
183,8,30,18.85,78.5,4.5,4.5,4.5,4.5,4.5,21.1,59.91,0.9,18.88,68.68,0.9,21.1,59.91,0.9,18.73,69.36,0.9,21.1,60.0,0.9
183,8,45,19.12,77.25,4.5,4.5,4.5,4.5,4.5,21.1,56.71,0.9,18.93,63.83,0.9,21.1,56.71,0.9,18.77,64.47,0.9,21.1,57.56,0.9
183,9,0,19.4,76.0,4.5,4.5,4.5,4.5,4.5,21.1,54.67,0.9,18.97,61.97,0.9,21.1,54.67,0.9,18.81,62.59,0.9,21.1,55.42,0.9
183,9,15,19.55,74.75,4.5,4.5,4.5,4.5,4.5,21.1,53.28,0.9,19.01,60.44,0.9,21.1,53.28,0.9,18.85,61.04,0.9,21.1,53.77,0.9
183,9,30,19.7,73.5,4.5,4.5,4.5,4.5,4.5,21.1,51.97,0.9,19.04,58.71,0.9,21.1,51.97,0.9,18.89,59.29,0.9,21.1,52.37,0.9
183,9,45,19.85,72.25,4.5,4.5,4.5,4.5,4.5,21.1,50.92,0.9,19.08,57.44,0.9,21.1,50.92,0.9,18.91,58.03,0.9,21.1,51.27,0.9
183,10,0,20.0,71.0,4.5,4.5,4.5,4.5,4.5,21.1,50.05,0.9,19.13,56.34,0.9,21.1,50.05,0.9,18.92,57.07,0.9,21.1,50.36,0.9
183,10,15,20.27,70.25,4.5,4.5,4.5,4.5,4.5,21.1,49.33,0.9,19.16,55.44,0.9,21.1,49.33,0.9,18.93,56.24,0.9,21.1,49.59,0.9
183,10,30,20.55,69.5,4.5,4.5,4.5,4.5,4.5,21.1,48.75,0.9,19.18,54.75,0.9,21.1,48.75,0.9,18.94,55.57,0.9,21.1,48.98,0.9
183,10,45,20.83,68.75,4.5,4.5,4.5,4.5,4.5,21.1,48.28,0.9,19.24,54.04,0.9,21.1,48.28,0.9,18.95,55.03,0.9,21.1,48.48,0.9
183,11,0,21.1,68.0,4.5,4.5,4.5,4.5,4.5,21.1,47.91,0.9,19.3,53.44,0.9,21.1,47.91,0.9,18.95,54.61,0.9,21.1,48.08,0.9
183,11,15,21.53,66.5,4.5,4.5,4.5,4.5,4.5,21.1,47.6,0.9,19.33,53.01,0.9,21.1,47.6,0.9,18.96,54.24,0.9,21.1,47.76,0.9
183,11,30,21.95,65.0,4.5,4.5,4.5,4.5,4.5,21.1,47.36,0.9,19.34,52.71,0.9,21.1,47.36,0.9,18.97,53.96,0.9,21.1,47.5,0.9
183,11,45,22.38,63.5,4.5,4.5,4.5,4.5,4.5,21.1,47.18,0.9,19.32,52.59,0.9,21.1,47.18,0.9,18.98,53.71,0.9,21.1,47.29,0.9
183,12,0,22.8,62.0,4.5,4.5,4.5,4.5,4.5,21.1,47.03,0.9,19.28,52.56,0.9,21.1,47.03,0.9,19.0,53.5,0.9,21.1,47.14,0.9
183,12,15,23.08,61.0,4.5,4.5,4.5,4.5,4.5,21.1,46.92,0.9,19.24,52.57,0.9,21.1,46.92,0.9,19.01,53.31,0.9,21.1,47.01,0.9
